Label,File,Jf,Ja,Bandwidth,Power_dB,SubDataset,P2Median
Hear My Ship: Yachts,Yacht_04.09.23_092452_20secCPA.wav,0.4122190555913078,0.8675362198734469,2.0,-42.4347,,12.216738773067052
Hear My Ship: Yachts,Yacht_04.09.23_094840_20seCPA.wav,0.7710327135965627,0.9664080943940035,3.0,-45.912086,,2.7997023184005587
Hear My Ship: Yachts,Yacht_04.09.23_100632_20secCPA.wav,0.5811551370492611,0.8579894662394333,5.0,-44.650803,,5.145967214494261
Hear My Ship: Yachts,Yacht_04.09.23_104716_20secCPA.wav,0.9770395916259002,0.896532910390912,10.0,-31.967102,,4.69528450971631
Hear My Ship: Yachts,Yacht_04.09.23_113354_20secCPA.wav,0.5591844132257344,0.9698300427295872,2.0,-56.024864,,127.3718868027176
Hear My Ship: Yachts,Yacht_04.09.23_115826_20secCPA.wav,0.777502984096831,0.900106310034853,3.0,-43.708282,,46.57906175369148
Hear My Ship: Yachts,Yacht_04.09.23_115912_20secCPA.wav,0.8678751348264704,0.8018729822842716,3.0,-32.578922,,30.417199271687547
Hear My Ship: Yachts,Yacht_04.09.23_120708_20secCPA.wav,0.9884362418415192,0.923522457372176,3.0,-42.26156,,1300.991528922755
Hear My Ship: Yachts,Yacht_04.09.23_132431_20secCPA.wav,0.8297688374529938,0.9622545952895694,5.0,-50.098877,,55.268238688392096
Hear My Ship: Yachts,Yacht_04.09.23_140610_20secCPA.wav,0.8839259052961514,0.9736361489825038,11.0,-46.742035,,6.029645456520086
Hear My Ship: Yachts,Yacht_04.09.23_172151_20secCPA.wav,0.9733096647855184,0.9546610133333544,17.0,-41.008423,,55.46118219239096
Hear My Ship: Yachts,Yacht_04.09.23_180224_20secCPA.wav,0.8392961876832845,0.9301125311959542,2.0,-42.17306,,17.102010610815515
Hear My Ship: Yachts,Yacht_05.09.23_125359_20secCPA.wav,0.5148633287420329,0.9064175047539758,3.0,-44.807545,,221.6274289217568
Hear My Ship: Yachts,Yacht_05.09.23_150427_20secCPA.wav,0.9999757693775012,0.8881266381634072,3.0,-40.764236,,209.2755441256008
Hear My Ship: Yachts,Yacht_05.09.23_163348_20secCPA.wav,0.3552553442448523,0.8369772796795016,4.0,-42.074127,,117.44737164471356
Hear My Ship: Yachts,Yacht_05.09.23_164943_20secCPA.wav,0.9932617380809976,0.8829150626445926,9.0,-35.972595,,100.01386612238392
Hear My Ship: Yachts,Yacht_05.09.23_181626_20secCPA.wav,0.7021553620018357,0.8771136148472695,3.0,-38.962112,,13.953638294375525
Hear My Ship: Yachts,Yacht_05.09.23_182617_20secCPA.wav,0.8765502256272899,0.9174987351217274,4.0,-43.955673,,25.273626324575005
Hear My Ship: Yachts,Yacht_06.09.23_082824_20secCPA.wav,0.9198143251825184,0.9280643007744852,3.0,-47.452335,,23.19657525132003
Hear My Ship: Yachts,Yacht_06.09.23_084728_20secCPA.wav,0.7858322458291476,0.9708983248378796,3.0,-31.378052,,18.23827319254829
Hear My Ship: Yachts,Yacht_06.09.23_102044_20secCPA.wav,0.9435994475976516,0.9049725743982624,2.0,-51.613213,,37.755475046020166
Hear My Ship: Yachts,Yacht_06.09.23_103758_20secCPA.wav,0.646852397994766,0.8291075977648545,2.0,-41.84546,,505.3567866280984
Hear My Ship: Yachts,Yacht_06.09.23_103907_20secCPA.wav,0.6495514455116613,0.9673175887507052,3.0,-46.967056,,1003.1219810576662
Hear My Ship: Yachts,Yacht_06.09.23_110309_20secCPA.wav,0.5092715870380468,0.9529827053019626,2.0,-48.58048,,153.37358165898814
Hear My Ship: Yachts,Yacht_08.08.23_110632_20secCPA.wav,0.507750805522479,0.954493116854415,2.0,-42.43022,,98.27156958824132
Hear My Ship: Yachts,Yacht_08.08.23_115046_20secCPA.wav,0.9977068629401232,0.8390824995115992,10.0,-35.46674,,40.68254414538819
Hear My Ship: Yachts,Yacht_08.08.23_121418_20secCPA.wav,0.9935597937501536,0.9220300622781328,2.0,-38.37856,,7.807763049095867
Hear My Ship: Yachts,Yacht_08.08.23_125009_20secCPA.wav,0.4601616711425121,0.9472849998185544,2.0,-34.606117,,372.4850923937191
Hear My Ship: Yachts,Yacht_08.08.23_143715_20secCPA.wav,0.9947795525889366,0.910956291728572,3.0,-40.944344,,282.92051256808594
Hear My Ship: Yachts,Yacht_08.08.23_161522_20secCPA.wav,0.9413707355893942,0.728586878543466,3.0,-41.61844,,91.43629414871936
Hear My Ship: Yachts,Yacht_08.08.23_164916_20secCPA.wav,0.9864344169985584,0.900824750026404,6.0,-50.176292,,7.380378457238326
Hear My Ship: Yachts,Yacht_08.08.23_185634_20secCPA.wav,0.6937388321460787,0.948528085533311,3.0,-46.514,,66.25143857153736
Hear My Ship: Yachts,Yacht_09.08.23_081725_20secCPA.wav,0.5766010951389771,0.9798834290047016,2.0,-50.994534,,43.43215703736779
Hear My Ship: Yachts,Yacht_09.08.23_083541_20secCPA.wav,0.9624845983216191,0.810806463184027,3.0,-45.854527,,199.62749813161585
Hear My Ship: Yachts,Yacht_09.08.23_091813_20secCPA.wav,0.3579843270137731,0.8750137345884439,3.0,-46.211006,,134.32517719933716
Hear My Ship: Yachts,Yacht_09.08.23_102522_20secCPA.wav,0.7475900060339241,0.8984932152046022,2.0,-45.95795,,23.20348770792007
Hear My Ship: Yachts,Yacht_09.08.23_132831_20secCPA.wav,0.9410034290931666,0.9038716903011144,3.0,-31.14249,,10.219717129902929
Hear My Ship: Yachts,Yacht_09.08.23_140327_20secCPA.wav,0.8758877671819917,0.8779114240036794,2.0,-32.988914,,22.63095666607338
Hear My Ship: Yachts,Yacht_09.08.23_145626_20secCPA.wav,0.9307692307692308,0.8539781771429205,2.0,-41.810986,,75.52610502454623
Hear My Ship: Yachts,Yacht_09.08.23_153427_20secCPA.wav,0.2987720744224321,0.923141853365678,2.0,-46.720623,,27.90058191440941
Hear My Ship: Yachts,Yacht_16.08.23_120014_20secCPA.wav,0.6290779561614369,0.8912177743807592,3.0,-44.147778,,20.231644328153013
Hear My Ship: Yachts,Yacht_16.08.23_165921_20secCPA.wav,0.999999291521864,0.8734742828239694,3.0,-45.185196,,419.9387006808404
Hear My Ship: Yachts,Yacht_17.08.23_070822_20secCPA.wav,0.6619313850063533,0.9670855318666276,2.0,-45.427643,,3.5189815126443973
Hear My Ship: Yachts,Yacht_17.08.23_072022_20secCPA.wav,0.9974300055710512,0.9549844234182948,20.0,-40.255352,,6.236110590194179
Hear My Ship: Yachts,Yacht_17.08.23_072520_20secCPA.wav,0.5841435912804693,0.8791998205343653,2.0,-37.341446,,344.9954584817769
Hear My Ship: Yachts,Yacht_17.08.23_080644(excellence)_20secCPA.wav,0.791715575504747,0.941486614934944,3.0,-44.51123,,61.514385410362
Hear My Ship: Yachts,Yacht_18.08.23_102841_20secCPA.wav,0.3249991298196611,0.8410596492035846,3.0,-45.528408,,8.595962564137379
Hear My Ship: Yachts,Yacht_18.08.23_125756_20secCPA.wav,0.9307605848366062,0.9440292524884832,2.0,-46.329346,,5.303768581276944
Hear My Ship: Yachts,Yacht_19.08.23_070846_20secCPA.wav,0.3244959621948718,0.950445180770586,3.0,-53.34388,,13.76283367806966
Hear My Ship: Yachts,Yacht_19.08.23_075708_20secCPA.wav,0.6289540219862584,0.9611871109909096,3.0,-41.972168,,1283.8735544213955
Hear My Ship: Yachts,Yacht_19.08.23_083539_20secCPA.wav,0.9312847118961882,0.9801846059637226,3.0,-52.494324,,3.801291275390102
Hear My Ship: Yachts,Yacht_19.08.23_091726_20secCPA.wav,0.9529525205266096,0.8913525536279291,3.0,-50.23771,,5.828512351959131
Hear My Ship: Yachts,Yacht_19.08.23_094813_20secCPA.wav,0.9956025430911724,0.8685883827054239,6.0,-36.639885,,7.026679304056359
Hear My Ship: Yachts,Yacht_21.08.23_112559_20secCPA.wav,0.999878271454656,0.832426823687091,3.0,-38.281876,,26.69775536433244
Hear My Ship: Yachts,Yacht_21.08.23_113849_20secCPA.wav,0.995749987625328,0.9624236167132488,19.0,-37.70835,,22.14498884072801
Hear My Ship: Yachts,Yacht_21.08.23_125600_20secCPA.wav,0.9999930277148336,0.9292355277746897,3.0,-33.741806,,1789.4638592678857
Hear My Ship: Yachts,Yacht_21.08.23_174741_20secCPA.wav,0.9280087369352132,0.8693758534378798,3.0,-50.196213,,4.069508179030435
Hear My Ship: Yachts,Yacht_22.08.23_103400_20secCPA.wav,0.8808979248522278,0.9616790107000212,5.0,-36.929058,,3.1624219948839274
Hear My Ship: Yachts,Yacht_22.08.23_125410_20secCPA.wav,0.6718683349003254,0.8447081632739526,4.0,-36.600143,,453.85961396613135
Hear My Ship: Yachts,Yacht_22.08.23_140935_20secCPA.wav,0.1837230749740452,0.9059870749471444,3.0,-45.41768,,30.0478368577468
Hear My Ship: Yachts,Yacht_22.08.23_150934_20secCPA.wav,0.92195368291025,0.8532842284726678,3.0,-46.47149,,9.717814867383638
Hear My Ship: Yachts,Yacht_22.08.23_155240_20secCPA.wav,0.8764884998007736,0.8956204126512077,3.0,-48.981358,,84.91581127673606
Hear My Ship: Yachts,Yacht_22.08.23_162809_20secCPA.wav,0.6698851679935591,0.9225227011534888,3.0,-41.68037,,36.06472761284128
Hear My Ship: Yachts,Yacht_23.08.23_074452_20secCPA.wav,0.778460191915634,0.9160570345469916,2.0,-35.68361,,12.31771310849801
Hear My Ship: Yachts,Yacht_23.08.23_075308_20secCPA.wav,0.3708485864982081,0.8737033361431139,3.0,-34.388264,,248.85202559475564
Hear My Ship: Yachts,Yacht_23.08.23_084326_20secCPA.wav,0.7639150718315124,0.9585217796310762,3.0,-42.76008,,13.78670067544926
Hear My Ship: Yachts,Yacht_23.08.23_111609_20secCPA.wav,0.7232276631443271,0.9406106082962674,3.0,-42.57763,,21.59394007182908
Hear My Ship: Yachts,Yacht_23.08.23_114724_20secCPA.wav,0.690533641798362,0.9766884211514768,3.0,-43.948433,,18.661793117039903
Hear My Ship: Yachts,Yacht_23.08.23_125501_20secCPA.wav,0.9999423095864582,0.9566994967835036,3.0,-36.243164,,324.42364641945665
Hear My Ship: Yachts,Yacht_23.08.23_144609_20secCPA.wav,0.7985248840605188,0.9702948758304322,4.0,-44.756805,,19.55521058392562
Hear My Ship: Yachts,Yacht_23.08.23_150046_20secCPA.wav,0.8680612970609104,0.8674159427456449,3.0,-37.2165,,531.3181290591617
Hear My Ship: Yachts,Yacht_24.08.23_073045_20secCPA.wav,0.8213576523645356,0.9251216665278924,5.0,-39.35019,,71.98957529034706
Hear My Ship: Yachts,Yacht_24.08.23_092216_20secCPA.wav,0.309190994587281,0.9356337422089012,3.0,-41.03001,,5.107273678740257
Hear My Ship: Yachts,Yacht_24.08.23_131046_20secCPA.wav,0.7365478494486348,0.9528450832259028,3.0,-37.488503,,38.376321687678384
Hear My Ship: Yachts,Yacht_24.08.23_135926_20secCPA.wav,0.6612287021015296,0.96224520246068,4.0,-36.974785,,105.65279154339186
Hear My Ship: Yachts,Yacht_25.08.23_133707_20secCPA.wav,0.9750862137395154,0.9549576961199496,24.0,-41.78278,,9.372871887541642
Hear My Ship: Yachts,Yacht_25.08.23_134405_20secCPA.wav,0.3630188666214295,0.8509761563907077,2.0,-43.096474,,15.859917255048313
Hear My Ship: Yachts,Yacht_25.08.23_144257_20secCPA.wav,0.8979228060657409,0.9328000272234716,4.0,-39.56481,,23.26540440933169
Hear My Ship: Yachts,Yacht_25.08.23_144720_20secCPA.wav,0.9429853655827386,0.9797470411376482,27.0,-48.467674,,3.771203981719327
Hear My Ship: Yachts,Yacht_25.08.23_151657_20secCPA.wav,0.7388282522272248,0.8919672872769413,3.0,-38.719894,,11.1846668709722
Hear My Ship: Yachts,Yacht_26.08.23_075533_20secCPA.wav,0.9919620215688244,0.9635538755399312,4.0,-48.219673,,20.151599195635445
Hear My Ship: Yachts,Yacht_26.08.23_114054_20secCPA.wav,0.943380308747856,0.8555420493201247,3.0,-41.26345,,13.867560218202808
Hear My Ship: Yachts,Yacht_26.08.23_125504_20secCPA.wav,0.9469385537305556,0.9288918855478692,4.0,-44.191093,,23.158595211920165
Hear My Ship: Yachts,Yacht_26.08.23_132201_20secCPA.wav,0.893375017484963,0.939687794769931,3.0,-46.345364,,3.5345243341314267
Hear My Ship: Yachts,Yacht_26.08.23_164144_20secCPA.wav,0.9346356452140766,0.9441916961137452,48.0,-41.854267,,9.536571455193512
Hear My Ship: Yachts,Yacht_26.08.23_174507_20secCPA.wav,0.9484111187801072,0.9550989071544296,3.0,-41.07317,,749.8910104921913
Hear My Ship: Yachts,Yacht_28.08.23_115417_20secCPA.wav,0.7136645529604284,0.9043637240990992,4.0,-41.596714,,8.796540179365405
Hear My Ship: Yachts,Yacht_28.08.23_125837_20secCPA.wav,0.7872668471561954,0.972789379472,2.0,-42.254234,,2.592443527627721
Hear My Ship: Yachts,Yacht_31.08.23_094337_20secCPA.wav,0.9998164565080944,0.9426597799211526,5.0,-47.291473,,198.4222973170604
Hear My Ship: Yachts,Yacht_31.08.23_173659_20secCPA.wav,0.6189762521321344,0.9394345057311138,2.0,-32.27455,,262.9016085386813
Hear My Ship: Sail Boats,Sail Boat_01.09.23_075421_20secCPA.wav,0.9999991291218971,0.8717004495210492,3.0,-56.449795,,1045.6361167173764
Hear My Ship: Sail Boats,Sail Boat_01.09.23_080332_20secCPA.wav,0.99950282522834,0.8833136969536839,4.0,-51.79576,,40.16919617935621
Hear My Ship: Sail Boats,Sail Boat_01.09.23_082547_20secCPA.wav,0.7639039680698974,0.9515084165240942,3.0,-57.346916,,27.62605818083152
Hear My Ship: Sail Boats,Sail Boat_01.09.23_084357_20secCPA.wav,0.8871690198868957,0.977455199814281,4.0,-59.30947,,59.45650788439925
Hear My Ship: Sail Boats,Sail Boat_01.09.23_093122_20secCPA.wav,0.9002244486489,0.9390067080326258,4.0,-54.83654,,113.66623707169622
Hear My Ship: Sail Boats,Sail Boat_01.09.23_094454_20secCPA.wav,0.7295051245771993,0.9028944697880258,3.0,-57.114166,,141.2763679364417
Hear My Ship: Sail Boats,Sail Boat_01.09.23_095621_20secCPA.wav,0.9999995263813856,0.9070011513590218,3.0,-53.434902,,489.5383552905954
Hear My Ship: Sail Boats,Sail Boat_01.09.23_105917_20secCPA.wav,0.272034117203896,0.9473617516100896,2.0,-52.68406,,7.644896456375068
Hear My Ship: Sail Boats,Sail Boat_01.09.23_120850_20secCPA.wav,0.975752218568681,0.9028714467635106,4.0,-51.36084,,22.659684500696084
Hear My Ship: Sail Boats,Sail Boat_01.09.23_133744_20secCPA.wav,0.9139137522052428,0.9624839211692254,4.0,-53.13519,,67.51095236195206
Hear My Ship: Sail Boats,Sail Boat_01.09.23_160823_20secCPA.wav,0.9105551359516616,0.9816726184794048,3.0,-50.417526,,39.48615813196693
Hear My Ship: Sail Boats,Sail Boat_01.09.23_161014_20secCPA.wav,0.7649090812534182,0.9542584325602236,4.0,-53.240208,,48.2982528544886
Hear My Ship: Sail Boats,Sail Boat_01.09.23_162011_20secCPA.wav,1.0,0.9453033123917628,3.0,-45.0203,,7.981138727080983
Hear My Ship: Sail Boats,Sail Boat_01.09.23_162702_20secCPA.wav,0.7806445910184701,0.951794288395896,6.0,-49.368286,,27.547147601779308
Hear My Ship: Sail Boats,Sail Boat_01.09.23_184231_20secCPA.wav,0.9308573643926532,0.9495937991549764,7.0,-53.521748,,571.656044214237
Hear My Ship: Sail Boats,Sail Boat_02.09.23_073415_20secCPA.wav,0.9999999457879925,0.8950546134619202,2.0,-48.476227,,31324.588715764705
Hear My Ship: Sail Boats,Sail Boat_02.09.23_074656_20secCPA.wav,0.927482374993719,0.9125132076975804,3.0,-54.377903,,11.625646312405506
Hear My Ship: Sail Boats,Sail Boat_02.09.23_075655_20secCPA.wav,0.9279888029471868,0.9662041558054618,3.0,-56.27788,,58.6236582521583
Hear My Ship: Sail Boats,Sail Boat_02.09.23_100601_20secCPA.wav,0.3461716971744891,0.94621972162507,3.0,-53.69987,,91.89126200883986
Hear My Ship: Sail Boats,Sail Boat_02.09.23_103845_20secCPA.wav,0.8376836389333135,0.942027069624302,3.0,-38.37925,,39.830900187380514
Hear My Ship: Sail Boats,Sail Boat_02.09.23_125213_20secCPA.wav,0.7817300389296962,0.8870287208119865,4.0,-53.95391,,9.990822583834008
Hear My Ship: Sail Boats,Sail Boat_02.09.23_134700_20secCPA.wav,0.8941723008926539,0.935211595862298,4.0,-48.053467,,15.909657399785878
Hear My Ship: Sail Boats,Sail Boat_02.09.23_141617_20secCPA.wav,0.7951007809546907,0.9227449608502928,3.0,-47.995743,,14.342908055723486
Hear My Ship: Sail Boats,Sail Boat_02.09.23_141948_20secCPA.wav,0.975921453740432,0.8284953460284722,4.0,-46.36234,,41.19426772834211
Hear My Ship: Sail Boats,Sail Boat_02.09.23_143018_20secCPA.wav,0.7262100416374889,0.8695234729165563,3.0,-56.36413,,164.97991101174023
Hear My Ship: Sail Boats,Sail Boat_02.09.23_155300_20secCPA.wav,0.9891971454058875,0.9371444726197472,3.0,-51.995358,,10.847035647087512
Hear My Ship: Sail Boats,Sail Boat_02.09.23_160427_20secCPA.wav,0.7002042991637983,0.8896037147429164,2.0,-54.737785,,47.93211005941357
Hear My Ship: Sail Boats,Sail Boat_02.09.23_160609_20secCPA.wav,0.2610289923159956,0.9777152801123096,3.0,-49.464535,,10.194673643176348
Hear My Ship: Sail Boats,Sail Boat_02.09.23_163452_20secCPA.wav,0.4179785521184518,0.9417329596102006,3.0,-46.700188,,5.018780957890541
Hear My Ship: Sail Boats,Sail Boat_02.09.23_172735_20secCPA.wav,0.4678520668469516,0.9278465598493076,3.0,-52.60665,,451.7239806385117
Hear My Ship: Sail Boats,Sail Boat_02.09.23_174457_20secCPA.wav,0.8767454842136321,0.943649096813278,3.0,-56.145367,,39.68411730605921
Hear My Ship: Sail Boats,Sail Boat_03.09.23_070658_20secCPA.wav,0.947482837528604,0.4559704518470949,3.0,-55.220734,,100.80227930765156
Hear My Ship: Sail Boats,Sail Boat_03.09.23_081405_20secCPA.wav,0.7724370480217669,0.9308102286610044,4.0,-54.724983,,70.2299048221537
Hear My Ship: Sail Boats,Sail Boat_03.09.23_081619_20secCPA.wav,0.3455141676273428,0.881426935242822,2.0,-54.62473,,53.18710815865054
Hear My Ship: Sail Boats,Sail Boat_03.09.23_083642_20secCPA.wav,0.8962285536528819,0.8637552518725788,7.0,-59.28051,,33.646095028932095
Hear My Ship: Sail Boats,Sail Boat_03.09.23_085357_20secCPA.wav,0.3548693359185504,0.9414478884686086,3.0,-48.933468,,50.37672428023418
Hear My Ship: Sail Boats,Sail Boat_03.09.23_103716_20secCPA.wav,0.4812193540446794,0.983897337715216,3.0,-56.3477,,38.74545401474365
Hear My Ship: Sail Boats,Sail Boat_03.09.23_130848_20secCPA.wav,0.2955786236063052,0.897486678302394,3.0,-49.014046,,8.901961386149042
Hear My Ship: Sail Boats,Sail Boat_03.09.23_131350_20secCPA.wav,0.6469992139607385,0.9415075200250526,2.0,-45.107887,,5.24123428567731
Hear My Ship: Sail Boats,Sail Boat_03.09.23_131840_20secCPA.wav,0.8610423129496733,0.9166683114177544,4.0,-57.986717,,29.113513740597917
Hear My Ship: Sail Boats,Sail Boat_03.09.23_132106_20secCPA.wav,0.3471069005123577,0.9885136778039022,3.0,-59.337193,,56.79471392509187
Hear My Ship: Sail Boats,Sail Boat_03.09.23_141540_20secCPA.wav,0.9965015203280896,0.9742434034399148,5.0,-54.661263,,14.915708057774296
Hear My Ship: Sail Boats,Sail Boat_03.09.23_172030_20secCPA.wav,0.9970425658840368,0.9664239619113408,4.0,-49.650032,,10.441794787149997
Hear My Ship: Sail Boats,Sail Boat_09.08.23_080517_20secCPA.wav,0.9153688311264722,0.9115905714970624,3.0,-49.06662,,1148.1658067937265
Hear My Ship: Sail Boats,Sail Boat_09.08.23_082921_20secCPA.wav,0.2562709001355407,0.8876877910541944,3.0,-57.39945,,40.95480440889082
Hear My Ship: Sail Boats,Sail Boat_09.08.23_162053_20secCPA.wav,0.6558834786533576,0.9058290974245492,3.0,-44.944885,,4.251378838395392
Hear My Ship: Sail Boats,Sail Boat_16.08.22_143007_20secCPA.wav,0.7321071648670322,0.947670672630248,3.0,-46.1159,,20.61296045631683
Hear My Ship: Sail Boats,Sail Boat_16.08.23_133733_20secCPA.wav,0.5300592526366584,0.9607541822362377,3.0,-53.91339,,177.96704803850403
Hear My Ship: Sail Boats,Sail Boat_16.08.23_155042_20secCPA.wav,0.3116154149196144,0.9592749815092242,3.0,-56.458107,,23.47911535941633
Hear My Ship: Sail Boats,Sail Boat_16.08.23_161825_20secCPA.wav,0.6526993757828851,0.8346487226736781,5.0,-57.066784,,42.4434025866467
Hear My Ship: Sail Boats,Sail Boat_16.08.23_175354_20secCPA.wav,0.8263209688664862,0.9572814763658052,5.0,-55.52115,,10.569812397502176
Hear My Ship: Sail Boats,Sail Boat_17.08.23_092037_20secCPA.wav,0.9411533034990134,0.929709048606924,2.0,-46.227818,,4.386284965915186
Hear My Ship: Sail Boats,Sail Boat_17.08.23_134124_20secCPA.wav,0.999802421322754,0.830421400848032,3.0,-50.163265,,33.969981522228665
Hear My Ship: Sail Boats,Sail Boat_17.08.23_161134_20secCPA.wav,0.8188116282773419,0.929102036800452,4.0,-51.385803,,207.82339978884795
Hear My Ship: Sail Boats,Sail Boat_18.08.23_072816_20secCPA.wav,0.8634045554087514,0.9459078331895324,4.0,-58.322502,,47.62966114303151
Hear My Ship: Sail Boats,Sail Boat_18.08.23_073356_20secCPA.wav,0.6913078874654267,0.9531160484262656,2.0,-54.712578,,26.68855692133011
Hear My Ship: Sail Boats,Sail Boat_18.08.23_080953_20secCPA.wav,0.7710137024571317,0.8993160587494852,3.0,-56.77927,,45.60889132444442
Hear My Ship: Sail Boats,Sail Boat_18.08.23_082635_20secCPA.wav,1.0,0.9862067960589256,2.0,-56.714405,,148.29748518566228
Hear My Ship: Sail Boats,Sail Boat_18.08.23_084033_20secCPA.wav,0.8946433184729831,0.9143136326339416,5.0,-45.02865,,5.315006672036056
Hear My Ship: Sail Boats,Sail Boat_18.08.23_085239_20secCPA.wav,0.2870338152609882,0.9153350757111977,3.0,-48.17738,,14.106106563944724
Hear My Ship: Sail Boats,Sail Boat_18.08.23_111454_20secCPA.wav,0.9688816473898466,0.9129746941925176,5.0,-47.122284,,857.9464880594925
Hear My Ship: Sail Boats,Sail Boat_18.08.23_132636_20secCPA.wav,0.8511699157173852,0.9057272570016902,15.0,-57.40339,,20.607810013860664
Hear My Ship: Sail Boats,Sail Boat_19.08.23_072040_20secCPA.wav,0.5091164627322656,0.9463630031230372,2.0,-45.649494,,11.03730470573928
Hear My Ship: Sail Boats,Sail Boat_19.08.23_072658_20secCPA.wav,0.9802277276653584,0.9267886936084488,3.0,-49.296158,,7.284252211844509
Hear My Ship: Sail Boats,Sail Boat_19.08.23_073346_20secCPA.wav,0.9759245185348564,0.9499209232530051,11.0,-51.8748,,5.288490552898816
Hear My Ship: Sail Boats,Sail Boat_19.08.23_073958_20secCPA.wav,1.0,0.9882020630785732,3.0,-58.214725,,184.59812814011863
Hear My Ship: Sail Boats,Sail Boat_19.08.23_075213_20secCPA.wav,0.9999993781665972,0.9085504537421124,5.0,-54.15031,,38.59350943679063
Hear My Ship: Sail Boats,Sail Boat_19.08.23_085018_20secCPA.wav,0.9887893596709776,0.9254668347636176,5.0,-59.074173,,140.5763981118755
Hear My Ship: Sail Boats,Sail Boat_19.08.23_093440_20secCPA.wav,0.8079748318619014,0.9421460051123636,3.0,-55.475838,,208.9103417917698
Hear My Ship: Sail Boats,Sail Boat_19.08.23_123030_20secCPA.wav,0.8247447112916789,0.9428572160348748,3.0,-50.361588,,31.981287617295077
Hear My Ship: Sail Boats,Sail Boat_21.08.23_102850_20secCPA.wav,0.5516232014694173,0.7833545690018349,3.0,-53.33097,,713.5001005017123
Hear My Ship: Sail Boats,Sail Boat_21.08.23_150059_20secCPA.wav,0.9996519963087204,0.9012554270614908,3.0,-56.143852,,768.9838791470804
Hear My Ship: Sail Boats,Sail Boat_21.08.23_150550_20secCPA.wav,0.3181970624894486,0.9630934128038864,4.0,-51.65171,,17.37996342667484
Hear My Ship: Sail Boats,Sail Boat_21.08.23_151233_20secCPA.wav,0.9999970409392558,0.9217155051803608,6.0,-53.66873,,36.21056275933859
Hear My Ship: Sail Boats,Sail Boat_21.08.23_165426_20secCPA.wav,0.6942685640912443,0.9107496217977736,4.0,-53.805588,,410.63088318502736
Hear My Ship: Sail Boats,Sail Boat_22.08.23_103031_20secCPA.wav,0.8065554736605755,0.938536467645432,3.0,-59.104897,,76.00262614492694
Hear My Ship: Sail Boats,Sail Boat_22.08.23_130501_20secCPA.wav,0.6567193397189446,0.9528668264114282,3.0,-55.27339,,13.550383136541752
Hear My Ship: Sail Boats,Sail Boat_22.08.23_130938_20secCPA.wav,0.8299573323485951,0.9288586733107924,3.0,-52.59031,,29.36102602436648
Hear My Ship: Sail Boats,Sail Boat_22.08.23_141254_20secCPA.wav,0.5084344191867144,0.9788293814037956,3.0,-52.537636,,141.3832497987165
Hear My Ship: Sail Boats,Sail Boat_22.08.23_154524_20secCPA.wav,0.9999992556392668,0.9438797989477276,7.0,-53.99247,,14.537800709495531
Hear My Ship: Sail Boats,Sail Boat_22.08.23_170735_20secCPA.wav,0.6136085344274962,0.9442218227113934,13.0,-41.568455,,19.389684217576463
Hear My Ship: Sail Boats,Sail Boat_22.08.23_184551_20secCPA.wav,0.9627657941255452,0.784860697079896,2.0,-51.75869,,2005.225651428386
Hear My Ship: Sail Boats,Sail Boat_22.08.23_190114_20secCPA.wav,0.9330331034682284,0.924774085148037,6.0,-33.87585,,32.58627648629932
Hear My Ship: Sail Boats,Sail Boat_23.08.23_082920_20secCPA.wav,0.297082782388387,0.8636227184944452,2.0,-56.75878,,8.043083592613012
Hear My Ship: Sail Boats,Sail Boat_23.08.23_085728_20secCPA.wav,1.0,0.9684067425695602,2.0,-60.138622,,29.525429191472853
Hear My Ship: Sail Boats,Sail Boat_23.08.23_121510_20secCPA.wav,0.9999987799572088,0.83898505970801,3.0,-51.650345,,5732.008257987642
Hear My Ship: Sail Boats,Sail Boat_23.08.23_162852_20secCPA.wav,0.4275904165801689,0.9242476521842176,3.0,-53.57883,,39.944731334162334
Hear My Ship: Sail Boats,Sail Boat_23.08.23_164834_20secCPA.wav,0.9163654529307282,0.963638917869666,3.0,-57.424774,,49.945637418938176
Hear My Ship: Sail Boats,Sail Boat_23.08.23_165254_20secCPA.wav,0.2737240819832502,0.9255939341413084,3.0,-53.22899,,45.16271522269486
Hear My Ship: Sail Boats,Sail Boat_23.08.23_172855_20secCPA.wav,0.8520210702691623,0.957979173993904,4.0,-57.953648,,50.704761481256185
Hear My Ship: Sail Boats,Sail Boat_23.08.23_175443_20secCPA.wav,0.4954727948700064,0.9109710913766588,3.0,-53.173508,,9.518969370795762
Hear My Ship: Sail Boats,Sail Boat_23.08.23_181854_20secCPA.wav,0.3595609821217113,0.9834136816454996,2.0,-54.742588,,11.448250790039614
Hear My Ship: Sail Boats,Sail Boat_24.08.23_074909_20secCPA.wav,0.1916277906607457,0.9959863009903804,3.0,-58.117256,,72.01201171196396
Hear My Ship: Sail Boats,Sail Boat_24.08.23_083742_20secCPA.wav,0.7175992597686071,0.9326956609825436,3.0,-51.491657,,136.00019477839987
Hear My Ship: Sail Boats,Sail Boat_24.08.23_130720_20secCPA.wav,0.6210501975488985,0.9634570971769952,3.0,-57.35989,,100.77514012360778
Hear My Ship: Sail Boats,Sail Boat_24.08.23_131842_20secCPA.wav,0.8401589477977375,0.8364743890441532,3.0,-43.036682,,57.76618652284368
